ACCID,DB,Feature,Start,End,misc1,Strand,misc2,Notes,gene_synonym,ECKnb,JWnb,Bnb,locus_tag,GeneID,Parent,ID,gbkey,gene_biotype,gene,product
AP009048.1,DDBJ,CDS,2361574,2362473,.,+,0,ID=cds-BAA16063.1;Parent=gene-yfaD;Dbxref=NCBI_GP:BAA16063.1;Name=BAA16063.1;Note=ECK2236:JW2238:b2244;gbkey=CDS;gene=yfaD;product=conserved hypothetical protein;protein_id=BAA16063.1;transl_table=11,ECK2236:JW2238:b2244,ECK2236,JW2238,b2244,NA,NA,gene-yfaD,cds-BAA16063.1,CDS,protein_coding,yfaD,conserved hypothetical protein
AP009048.1,DDBJ,CDS,2362486,2362671,.,+,0,ID=cds-ypaA;Parent=gene-ypaA;Note=ECK2237:JW5964:b4543%3B~hypothetical protein;gbkey=CDS;gene=ypaA;pseudo=true;transl_table=11,ECK2237:JW5964:b4543%3B~hypothetical protein,ECK2237,JW5964,b4543,NA,NA,gene-ypaA,cds-ypaA,CDS,pseudogene,ypaA,NA
AP009048.1,DDBJ,CDS,2362712,2363515,.,-,0,ID=cds-BAA16064.2;Parent=gene-yfaU;Dbxref=NCBI_GP:BAA16064.2;Name=BAA16064.2;Note=ECK2238:JW2239:b2245;gbkey=CDS;gene=yfaU;product=predicted 2%2C4-dihydroxyhept-2-ene-1%2C7-dioic acid aldolase;protein_id=BAA16064.2;transl_table=11,ECK2238:JW2239:b2245,ECK2238,JW2239,b2245,NA,NA,gene-yfaU,cds-BAA16064.2,CDS,protein_coding,yfaU,predicted 2%2C4-dihydroxyhept-2-ene-1%2C7-dioic acid aldolase
AP009048.1,DDBJ,CDS,2363533,2364822,.,-,0,ID=cds-BAA16070.1;Parent=gene-yfaV;Dbxref=NCBI_GP:BAA16070.1;Name=BAA16070.1;Note=ECK2239:JW2240:b2246;gbkey=CDS;gene=yfaV;product=predicted transporter;protein_id=BAA16070.1;transl_table=11,ECK2239:JW2240:b2246,ECK2239,JW2240,b2246,NA,NA,gene-yfaV,cds-BAA16070.1,CDS,protein_coding,yfaV,predicted transporter
AP009048.1,DDBJ,CDS,2364879,2366096,.,-,0,ID=cds-BAA16071.1;Parent=gene-yfaW;Dbxref=NCBI_GP:BAA16071.1;Name=BAA16071.1;Note=ECK2240:JW2241:b2247;gbkey=CDS;gene=yfaW;product=predicted enolase;protein_id=BAA16071.1;transl_table=11,ECK2240:JW2241:b2247,ECK2240,JW2241,b2247,NA,NA,gene-yfaW,cds-BAA16071.1,CDS,protein_coding,yfaW,predicted enolase
AP009048.1,DDBJ,CDS,2366099,2366881,.,-,0,ID=cds-BAA16072.1;Parent=gene-yfaX;Dbxref=NCBI_GP:BAA16072.1;Name=BAA16072.1;Note=ECK2241:JW2242:b2248;gbkey=CDS;gene=yfaX;product=predicted DNA-binding transcriptional regulator;protein_id=BAA16072.1;transl_table=11,ECK2241:JW2242:b2248,ECK2241,JW2242,b2248,NA,NA,gene-yfaX,cds-BAA16072.1,CDS,protein_coding,yfaX,predicted DNA-binding transcriptional regulator
AP009048.1,DDBJ,CDS,2367101,2368303,.,-,0,ID=cds-BAA16073.1;Parent=gene-yfaY;Dbxref=NCBI_GP:BAA16073.1;Name=BAA16073.1;Note=ECK2242:JW2243:b2249;gbkey=CDS;gene=yfaY;product=conserved hypothetical protein;protein_id=BAA16073.1;transl_table=11,ECK2242:JW2243:b2249,ECK2242,JW2243,b2249,NA,NA,gene-yfaY,cds-BAA16073.1,CDS,protein_coding,yfaY,conserved hypothetical protein
AP009048.1,DDBJ,CDS,2368403,2368945,.,-,0,ID=cds-BAE76672.1;Parent=gene-yfaZ;Dbxref=NCBI_GP:BAE76672.1;Name=BAE76672.1;Note=ECK2243:JW5371:b2250;gbkey=CDS;gene=yfaZ;product=predicted outer membrane porin protein;protein_id=BAE76672.1;transl_table=11,ECK2243:JW5371:b2250,ECK2243,JW5371,b2250,NA,NA,gene-yfaZ,cds-BAE76672.1,CDS,protein_coding,yfaZ,predicted outer membrane porin protein
AP009048.1,DDBJ,CDS,2369224,2369649,.,+,0,ID=cds-BAA16074.1;Parent=gene-yfaO;Dbxref=NCBI_GP:BAA16074.1;Name=BAA16074.1;Note=ECK2244:JW2245:b2251;gbkey=CDS;gene=yfaO;product=predicted NUDIX hydrolase;protein_id=BAA16074.1;transl_table=11,ECK2244:JW2245:b2251,ECK2244,JW2245,b2251,NA,NA,gene-yfaO,cds-BAA16074.1,CDS,protein_coding,yfaO,predicted NUDIX hydrolase
AP009048.1,DDBJ,CDS,2369688,2370290,.,-,0,ID=cds-BAA16075.1;Parent=gene-ais;Dbxref=NCBI_GP:BAA16075.1;Name=BAA16075.1;Note=ECK2245:JW2246:b2252;gbkey=CDS;gene=ais;product=conserved hypothetical protein;protein_id=BAA16075.1;transl_table=11,ECK2245:JW2246:b2252,ECK2245,JW2246,b2252,NA,NA,gene-ais,cds-BAA16075.1,CDS,protein_coding,ais,conserved hypothetical protein
AP009048.1,DDBJ,CDS,2370580,2371737,.,+,0,ID=cds-BAA16076.2;Parent=gene-yfbE;Dbxref=NCBI_GP:BAA16076.2;Name=BAA16076.2;Note=ECK2246:JW5372:b2253;gbkey=CDS;gene=yfbE;product=uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase%2C PLP-dependent;protein_id=BAA16076.2;transl_table=11,ECK2246:JW5372:b2253,ECK2246,JW5372,b2253,NA,NA,gene-yfbE,cds-BAA16076.2,CDS,protein_coding,yfbE,uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase%2C PLP-dependent
AP009048.1,DDBJ,CDS,2371741,2372709,.,+,0,ID=cds-BAA16077.1;Parent=gene-yfbF;Dbxref=NCBI_GP:BAA16077.1;Name=BAA16077.1;Note=ECK2247:JW2248:b2254;gbkey=CDS;gene=yfbF;product=undecaprenyl phosphate-L-Ara4FN transferase;protein_id=BAA16077.1;transl_table=11,ECK2247:JW2248:b2254,ECK2247,JW2248,b2254,NA,NA,gene-yfbF,cds-BAA16077.1,CDS,protein_coding,yfbF,undecaprenyl phosphate-L-Ara4FN transferase
AP009048.1,DDBJ,CDS,2372709,2374691,.,+,0,ID=cds-BAA16078.1;Parent=gene-yfbG;Dbxref=NCBI_GP:BAA16078.1;Name=BAA16078.1;Note=ECK2248:JW2249:b2255;gbkey=CDS;gene=yfbG;product=fused UDP-L-Ara4N formyltransferase and UDP-GlcA C-4'-decarboxylase;protein_id=BAA16078.1;transl_table=11,ECK2248:JW2249:b2255,ECK2248,JW2249,b2255,NA,NA,gene-yfbG,cds-BAA16078.1,CDS,protein_coding,yfbG,fused UDP-L-Ara4N formyltransferase and UDP-GlcA C-4'-decarboxylase
AP009048.1,DDBJ,CDS,2374688,2375578,.,+,0,ID=cds-BAE76673.1;Parent=gene-yfbH;Dbxref=NCBI_GP:BAE76673.1;Name=BAE76673.1;Note=ECK2249:JW2250:b2256;gbkey=CDS;gene=yfbH;product=conserved hypothetical protein;protein_id=BAE76673.1;transl_table=11,ECK2249:JW2250:b2256,ECK2249,JW2250,b2256,NA,NA,gene-yfbH,cds-BAE76673.1,CDS,protein_coding,yfbH,conserved hypothetical protein
AP009048.1,DDBJ,CDS,2375578,2377230,.,+,0,ID=cds-BAE76674.1;Parent=gene-arnT;Dbxref=NCBI_GP:BAE76674.1;Name=BAE76674.1;Note=ECK2250:JW2251:b2257;gbkey=CDS;gene=arnT;product=4-amino-4-deoxy-L-arabinose transferase;protein_id=BAE76674.1;transl_table=11,ECK2250:JW2251:b2257,ECK2250,JW2251,b2257,NA,NA,gene-arnT,cds-BAE76674.1,CDS,protein_coding,arnT,4-amino-4-deoxy-L-arabinose transferase
AP009048.1,DDBJ,CDS,2377227,2377562,.,+,0,ID=cds-BAE76675.1;Parent=gene-yfbW;Dbxref=NCBI_GP:BAE76675.1;Name=BAE76675.1;Note=ECK2251:JW2252:b4544;gbkey=CDS;gene=yfbW;product=conserved hypothetical protein;protein_id=BAE76675.1;transl_table=11,ECK2251:JW2252:b4544,ECK2251,JW2252,b4544,NA,NA,gene-yfbW,cds-BAE76675.1,CDS,protein_coding,yfbW,conserved hypothetical protein
AP009048.1,DDBJ,CDS,2377562,2377948,.,+,0,ID=cds-BAE76676.1;Parent=gene-yfbJ;Dbxref=NCBI_GP:BAE76676.1;Name=BAE76676.1;Note=ECK2252:JW5373:b2258;gbkey=CDS;gene=yfbJ;product=predicted inner membrane protein;protein_id=BAE76676.1;transl_table=11,ECK2252:JW5373:b2258,ECK2252,JW5373,b2258,NA,NA,gene-yfbJ,cds-BAE76676.1,CDS,protein_coding,yfbJ,predicted inner membrane protein
AP009048.1,DDBJ,CDS,2377942,2378208,.,-,0,ID=cds-BAA16079.2;Parent=gene-pmrD;Dbxref=NCBI_GP:BAA16079.2;Name=BAA16079.2;Note=ECK2253:JW2254:b2259;gbkey=CDS;gene=pmrD;product=polymyxin resistance protein B;protein_id=BAA16079.2;transl_table=11,ECK2253:JW2254:b2259,ECK2253,JW2254,b2259,NA,NA,gene-pmrD,cds-BAA16079.2,CDS,protein_coding,pmrD,polymyxin resistance protein B
AP009048.1,DDBJ,CDS,2378318,2379673,.,-,0,ID=cds-BAA16084.1;Parent=gene-menE;Dbxref=NCBI_GP:BAA16084.1;Name=BAA16084.1;Note=ECK2254:JW2255:b2260;gbkey=CDS;gene=menE;product=o-succinylbenzoate-CoA ligase;protein_id=BAA16084.1;transl_table=11,ECK2254:JW2255:b2260,ECK2254,JW2255,b2260,NA,NA,gene-menE,cds-BAA16084.1,CDS,protein_coding,menE,o-succinylbenzoate-CoA ligase
AP009048.1,DDBJ,CDS,2379670,2380632,.,-,0,ID=cds-BAA16085.2;Parent=gene-menC;Dbxref=NCBI_GP:BAA16085.2;Name=BAA16085.2;Note=ECK2255:JW2256:b2261;gbkey=CDS;gene=menC;product=o-succinylbenzoyl-CoA synthase;protein_id=BAA16085.2;transl_table=11,ECK2255:JW2256:b2261,ECK2255,JW2256,b2261,NA,NA,gene-menC,cds-BAA16085.2,CDS,protein_coding,menC,o-succinylbenzoyl-CoA synthase
AP009048.1,DDBJ,CDS,2380632,2381489,.,-,0,ID=cds-BAA16086.1;Parent=gene-menB;Dbxref=NCBI_GP:BAA16086.1;Name=BAA16086.1;Note=ECK2256:JW2257:b2262;gbkey=CDS;gene=menB;product=dihydroxynaphthoic acid synthetase;protein_id=BAA16086.1;transl_table=11,ECK2256:JW2257:b2262,ECK2256,JW2257,b2262,NA,NA,gene-menB,cds-BAA16086.1,CDS,protein_coding,menB,dihydroxynaphthoic acid synthetase
AP009048.1,DDBJ,CDS,2381504,2382262,.,-,0,ID=cds-BAA16087.2;Parent=gene-yfbB;Dbxref=NCBI_GP:BAA16087.2;Name=BAA16087.2;Note=ECK2257:JW2258:b2263;gbkey=CDS;gene=yfbB;product=predicted peptidase;protein_id=BAA16087.2;transl_table=11,ECK2257:JW2258:b2263,ECK2257,JW2258,b2263,NA,NA,gene-yfbB,cds-BAA16087.2,CDS,protein_coding,yfbB,predicted peptidase
AP009048.1,DDBJ,CDS,2382259,2383929,.,-,0,ID=cds-BAA16089.2;Parent=gene-menD;Dbxref=NCBI_GP:BAA16089.2;Name=BAA16089.2;Note=ECK2258:JW5374:b2264;gbkey=CDS;gene=menD;product=bifunctional 2-oxoglutarate decarboxylase and SHCHC synthase;protein_id=BAA16089.2;transl_table=11,ECK2258:JW5374:b2264,ECK2258,JW5374,b2264,NA,NA,gene-menD,cds-BAA16089.2,CDS,protein_coding,menD,bifunctional 2-oxoglutarate decarboxylase and SHCHC synthase
AP009048.1,DDBJ,CDS,2384018,2385313,.,-,0,ID=cds-BAA16092.1;Parent=gene-menF;Dbxref=NCBI_GP:BAA16092.1;Name=BAA16092.1;Note=ECK2259:JW2260:b2265;gbkey=CDS;gene=menF;product=isochorismate synthase 2;protein_id=BAA16092.1;transl_table=11,ECK2259:JW2260:b2265,ECK2259,JW2260,b2265,NA,NA,gene-menF,cds-BAA16092.1,CDS,protein_coding,menF,isochorismate synthase 2
AP009048.1,DDBJ,CDS,2385392,2385697,.,-,0,ID=cds-BAA16093.1;Parent=gene-elaB;Dbxref=NCBI_GP:BAA16093.1;Name=BAA16093.1;Note=ECK2260:JW2261:b2266;gbkey=CDS;gene=elaB;product=conserved hypothetical protein;protein_id=BAA16093.1;transl_table=11,ECK2260:JW2261:b2266,ECK2260,JW2261,b2266,NA,NA,gene-elaB,cds-BAA16093.1,CDS,protein_coding,elaB,conserved hypothetical protein
AP009048.1,DDBJ,CDS,2385752,2386213,.,-,0,ID=cds-BAA16094.1;Parent=gene-elaA;Dbxref=NCBI_GP:BAA16094.1;Name=BAA16094.1;Note=ECK2261:JW2262:b2267;gbkey=CDS;gene=elaA;product=predicted acyltransferase with acyl-CoA N-acyltransferase domain;protein_id=BAA16094.1;transl_table=11,ECK2261:JW2262:b2267,ECK2261,JW2262,b2267,NA,NA,gene-elaA,cds-BAA16094.1,CDS,protein_coding,elaA,predicted acyltransferase with acyl-CoA N-acyltransferase domain
AP009048.1,DDBJ,CDS,2386278,2387195,.,+,0,ID=cds-BAA16095.2;Parent=gene-elaC;Dbxref=NCBI_GP:BAA16095.2;Name=BAA16095.2;Note=ECK2262:JW2263:b2268;gbkey=CDS;gene=elaC;product=binuclear zinc phosphodiesterase;protein_id=BAA16095.2;transl_table=11,ECK2262:JW2263:b2268,ECK2262,JW2263,b2268,NA,NA,gene-elaC,cds-BAA16095.2,CDS,protein_coding,elaC,binuclear zinc phosphodiesterase
AP009048.1,DDBJ,CDS,2387383,2388594,.,+,0,ID=cds-BAE76677.1;Parent=gene-elaD;Dbxref=NCBI_GP:BAE76677.1;Name=BAE76677.1;Note=ECK2263:JW5840:b2269%3B~predicted enzyme;gbkey=CDS;gene=elaD;product=hypothetical protein;protein_id=BAE76677.1;transl_table=11,ECK2263:JW5840:b2269%3B~predicted enzyme,ECK2263,JW5840,b2269,NA,NA,gene-elaD,cds-BAE76677.1,CDS,protein_coding,elaD,hypothetical protein
AP009048.1,DDBJ,CDS,2388665,2390392,.,-,0,ID=cds-BAE76678.1;Parent=gene-yfbK;Dbxref=NCBI_GP:BAE76678.1;Name=BAE76678.1;Note=ECK2264:JW2265:b2270;gbkey=CDS;gene=yfbK;product=conserved hypothetical protein;protein_id=BAE76678.1;transl_table=11,ECK2264:JW2265:b2270,ECK2264,JW2265,b2270,NA,NA,gene-yfbK,cds-BAE76678.1,CDS,protein_coding,yfbK,conserved hypothetical protein
AP009048.1,DDBJ,CDS,2390530,2391501,.,+,0,ID=cds-BAE76679.1;Parent=gene-yfbL;Dbxref=NCBI_GP:BAE76679.1;Name=BAE76679.1;Note=ECK2265:JW2266:b2271;gbkey=CDS;gene=yfbL;product=predicted peptidase;protein_id=BAE76679.1;transl_table=11,ECK2265:JW2266:b2271,ECK2265,JW2266,b2271,NA,NA,gene-yfbL,cds-BAE76679.1,CDS,protein_coding,yfbL,predicted peptidase
AP009048.1,DDBJ,CDS,2391604,2392107,.,+,0,ID=cds-BAE76680.1;Parent=gene-yfbM;Dbxref=NCBI_GP:BAE76680.1;Name=BAE76680.1;Note=ECK2266:JW2267:b2272;gbkey=CDS;gene=yfbM;product=hypothetical protein;protein_id=BAE76680.1;transl_table=11,ECK2266:JW2267:b2272,ECK2266,JW2267,b2272,NA,NA,gene-yfbM,cds-BAE76680.1,CDS,protein_coding,yfbM,hypothetical protein
AP009048.1,DDBJ,CDS,2392380,2393096,.,-,0,ID=cds-BAE76681.1;Parent=gene-yfbN;Dbxref=NCBI_GP:BAE76681.1;Name=BAE76681.1;Note=ECK2267:JW2268:b2273;gbkey=CDS;gene=yfbN;product=hypothetical protein;protein_id=BAE76681.1;transl_table=11,ECK2267:JW2268:b2273,ECK2267,JW2268,b2273,NA,NA,gene-yfbN,cds-BAE76681.1,CDS,protein_coding,yfbN,hypothetical protein
AP009048.1,DDBJ,CDS,2393251,2393727,.,+,0,ID=cds-BAE76682.1;Parent=gene-yfbO;Dbxref=NCBI_GP:BAE76682.1;Name=BAE76682.1;Note=ECK2268:JW2269:b2274;gbkey=CDS;gene=yfbO;product=hypothetical protein;protein_id=BAE76682.1;transl_table=11,ECK2268:JW2269:b2274,ECK2268,JW2269,b2274,NA,NA,gene-yfbO,cds-BAE76682.1,CDS,protein_coding,yfbO,hypothetical protein
AP009048.1,DDBJ,CDS,2393783,2394634,.,+,0,ID=cds-BAE76683.1;Parent=gene-yfbP;Dbxref=NCBI_GP:BAE76683.1;Name=BAE76683.1;Note=ECK2269:JW2270:b2275;gbkey=CDS;gene=yfbP;product=hypothetical protein;protein_id=BAE76683.1;transl_table=11,ECK2269:JW2270:b2275,ECK2269,JW2270,b2275,NA,NA,gene-yfbP,cds-BAE76683.1,CDS,protein_coding,yfbP,hypothetical protein
AP009048.1,DDBJ,CDS,2394718,2395995,.,-,0,ID=cds-BAA16103.1;Parent=gene-nuoN;Dbxref=NCBI_GP:BAA16103.1;Name=BAA16103.1;Note=ECK2270:JW2271:b2276;gbkey=CDS;gene=nuoN;product=NADH:ubiquinone oxidoreductase%2C membrane subunit N;protein_id=BAA16103.1;transl_table=11,ECK2270:JW2271:b2276,ECK2270,JW2271,b2276,NA,NA,gene-nuoN,cds-BAA16103.1,CDS,protein_coding,nuoN,NADH:ubiquinone oxidoreductase%2C membrane subunit N
AP009048.1,DDBJ,CDS,2396182,2397711,.,-,0,ID=cds-BAA16105.1;Parent=gene-nuoM;Dbxref=NCBI_GP:BAA16105.1;Name=BAA16105.1;Note=ECK2271:JW2272:b2277;gbkey=CDS;gene=nuoM;product=NADH:ubiquinone oxidoreductase%2C membrane subunit M;protein_id=BAA16105.1;transl_table=11,ECK2271:JW2272:b2277,ECK2271,JW2272,b2277,NA,NA,gene-nuoM,cds-BAA16105.1,CDS,protein_coding,nuoM,NADH:ubiquinone oxidoreductase%2C membrane subunit M
AP009048.1,DDBJ,CDS,2397875,2399716,.,-,0,ID=cds-BAA16106.1;Parent=gene-nuoL;Dbxref=NCBI_GP:BAA16106.1;Name=BAA16106.1;Note=ECK2272:JW2273:b2278;gbkey=CDS;gene=nuoL;product=NADH:ubiquinone oxidoreductase%2C membrane subunit L;protein_id=BAA16106.1;transl_table=11,ECK2272:JW2273:b2278,ECK2272,JW2273,b2278,NA,NA,gene-nuoL,cds-BAA16106.1,CDS,protein_coding,nuoL,NADH:ubiquinone oxidoreductase%2C membrane subunit L
AP009048.1,DDBJ,CDS,2399713,2400015,.,-,0,ID=cds-BAA16107.2;Parent=gene-nuoK;Dbxref=NCBI_GP:BAA16107.2;Name=BAA16107.2;Note=ECK2273:JW2274:b2279;gbkey=CDS;gene=nuoK;product=NADH:ubiquinone oxidoreductase%2C membrane subunit K;protein_id=BAA16107.2;transl_table=11,ECK2273:JW2274:b2279,ECK2273,JW2274,b2279,NA,NA,gene-nuoK,cds-BAA16107.2,CDS,protein_coding,nuoK,NADH:ubiquinone oxidoreductase%2C membrane subunit K
AP009048.1,DDBJ,CDS,2400012,2400566,.,-,0,ID=cds-BAA16108.1;Parent=gene-nuoJ;Dbxref=NCBI_GP:BAA16108.1;Name=BAA16108.1;Note=ECK2274:JW2275:b2280;gbkey=CDS;gene=nuoJ;product=NADH:ubiquinone oxidoreductase%2C membrane subunit J;protein_id=BAA16108.1;transl_table=11,ECK2274:JW2275:b2280,ECK2274,JW2275,b2280,NA,NA,gene-nuoJ,cds-BAA16108.1,CDS,protein_coding,nuoJ,NADH:ubiquinone oxidoreductase%2C membrane subunit J
AP009048.1,DDBJ,CDS,2400578,2401120,.,-,0,ID=cds-BAA16109.2;Parent=gene-nuoI;Dbxref=NCBI_GP:BAA16109.2;Name=BAA16109.2;Note=ECK2275:JW2276:b2281;gbkey=CDS;gene=nuoI;product=NADH:ubiquinone oxidoreductase%2C chain I;protein_id=BAA16109.2;transl_table=11,ECK2275:JW2276:b2281,ECK2275,JW2276,b2281,NA,NA,gene-nuoI,cds-BAA16109.2,CDS,protein_coding,nuoI,NADH:ubiquinone oxidoreductase%2C chain I
AP009048.1,DDBJ,CDS,2401135,2402112,.,-,0,ID=cds-BAA16110.1;Parent=gene-nuoH;Dbxref=NCBI_GP:BAA16110.1;Name=BAA16110.1;Note=ECK2276:JW2277:b2282;gbkey=CDS;gene=nuoH;product=NADH:ubiquinone oxidoreductase%2C membrane subunit H;protein_id=BAA16110.1;transl_table=11,ECK2276:JW2277:b2282,ECK2276,JW2277,b2282,NA,NA,gene-nuoH,cds-BAA16110.1,CDS,protein_coding,nuoH,NADH:ubiquinone oxidoreductase%2C membrane subunit H
AP009048.1,DDBJ,CDS,2402109,2404841,.,-,0,ID=cds-BAA16111.2;Parent=gene-nuoG;Dbxref=NCBI_GP:BAA16111.2;Name=BAA16111.2;Note=ECK2277:JW2278:b2283;gbkey=CDS;gene=nuoG;product=NADH:ubiquinone oxidoreductase%2C chain G;protein_id=BAA16111.2;transl_table=11,ECK2277:JW2278:b2283,ECK2277,JW2278,b2283,NA,NA,gene-nuoG,cds-BAA16111.2,CDS,protein_coding,nuoG,NADH:ubiquinone oxidoreductase%2C chain G
AP009048.1,DDBJ,CDS,2404888,2406225,.,-,0,ID=cds-BAA16113.1;Parent=gene-nuoF;Dbxref=NCBI_GP:BAA16113.1;Name=BAA16113.1;Note=ECK2278:JW2279:b2284;gbkey=CDS;gene=nuoF;product=NADH:ubiquinone oxidoreductase%2C chain F;protein_id=BAA16113.1;transl_table=11,ECK2278:JW2279:b2284,ECK2278,JW2279,b2284,NA,NA,gene-nuoF,cds-BAA16113.1,CDS,protein_coding,nuoF,NADH:ubiquinone oxidoreductase%2C chain F
AP009048.1,DDBJ,CDS,2406222,2406722,.,-,0,ID=cds-BAA16114.1;Parent=gene-nuoE;Dbxref=NCBI_GP:BAA16114.1;Name=BAA16114.1;Note=ECK2279:JW2280:b2285;gbkey=CDS;gene=nuoE;product=NADH:ubiquinone oxidoreductase%2C chain E;protein_id=BAA16114.1;transl_table=11,ECK2279:JW2280:b2285,ECK2279,JW2280,b2285,NA,NA,gene-nuoE,cds-BAA16114.1,CDS,protein_coding,nuoE,NADH:ubiquinone oxidoreductase%2C chain E
AP009048.1,DDBJ,CDS,2406725,2408527,.,-,0,ID=cds-BAA16115.2;Parent=gene-nuoC;Dbxref=NCBI_GP:BAA16115.2;Name=BAA16115.2;Note=ECK2280:JW5375:b2286;gbkey=CDS;gene=nuoC;product=NADH:ubiquinone oxidoreductase%2C chain C%2CD;protein_id=BAA16115.2;transl_table=11,ECK2280:JW5375:b2286,ECK2280,JW5375,b2286,NA,NA,gene-nuoC,cds-BAA16115.2,CDS,protein_coding,nuoC,NADH:ubiquinone oxidoreductase%2C chain C%2CD
AP009048.1,DDBJ,CDS,2408621,2409283,.,-,0,ID=cds-BAA16121.2;Parent=gene-nuoB;Dbxref=NCBI_GP:BAA16121.2;Name=BAA16121.2;Note=ECK2281:JW5875:b2287;gbkey=CDS;gene=nuoB;product=NADH:ubiquinone oxidoreductase%2C chain B;protein_id=BAA16121.2;transl_table=11,ECK2281:JW5875:b2287,ECK2281,JW5875,b2287,NA,NA,gene-nuoB,cds-BAA16121.2,CDS,protein_coding,nuoB,NADH:ubiquinone oxidoreductase%2C chain B
AP009048.1,DDBJ,CDS,2409299,2409742,.,-,0,ID=cds-BAA16123.1;Parent=gene-nuoA;Dbxref=NCBI_GP:BAA16123.1;Name=BAA16123.1;Note=ECK2282:JW2283:b2288;gbkey=CDS;gene=nuoA;product=NADH:ubiquinone oxidoreductase%2C membrane subunit A;protein_id=BAA16123.1;transl_table=11,ECK2282:JW2283:b2288,ECK2282,JW2283,b2288,NA,NA,gene-nuoA,cds-BAA16123.1,CDS,protein_coding,nuoA,NADH:ubiquinone oxidoreductase%2C membrane subunit A
AP009048.1,DDBJ,CDS,2410373,2411311,.,-,0,ID=cds-BAA16124.2;Parent=gene-lrhA;Dbxref=NCBI_GP:BAA16124.2;Name=BAA16124.2;Note=ECK2283:JW2284:b2289;gbkey=CDS;gene=lrhA;product=DNA-binding transcriptional repressor;protein_id=BAA16124.2;transl_table=11,ECK2283:JW2284:b2289,ECK2283,JW2284,b2289,NA,NA,gene-lrhA,cds-BAA16124.2,CDS,protein_coding,lrhA,DNA-binding transcriptional repressor
AP009048.1,DDBJ,CDS,2411473,2411976,.,-,0,ID=cds-BAA16125.1;Parent=gene-insB-5;Dbxref=NCBI_GP:BAA16125.1;Name=BAA16125.1;Note=ECK0022:JW2285:unique to W3110;gbkey=CDS;gene=insB;product=IS1 element protein;protein_id=BAA16125.1;transl_table=11,ECK0022:JW2285:unique to W3110,ECK0022,JW2285,character(0),NA,NA,gene-insB-5,cds-BAA16125.1,CDS,protein_coding,insB,IS1 element protein
AP009048.1,DDBJ,CDS,2411895,2412170,.,-,0,ID=cds-BAA16126.1;Parent=gene-insA-5;Dbxref=NCBI_GP:BAA16126.1;Name=BAA16126.1;Note=ECK0023:JW2286:unique to W3110;gbkey=CDS;gene=insA;product=IS1 element protein;protein_id=BAA16126.1;transl_table=11,ECK0023:JW2286:unique to W3110,ECK0023,JW2286,character(0),NA,NA,gene-insA-5,cds-BAA16126.1,CDS,protein_coding,insA,IS1 element protein
AP009048.1,DDBJ,CDS,2413007,2414224,.,+,0,ID=cds-BAA16127.1;Parent=gene-yfbQ;Dbxref=NCBI_GP:BAA16127.1;Name=BAA16127.1;Note=ECK2284:JW2287:b2290;gbkey=CDS;gene=yfbQ;product=predicted aminotransferase;protein_id=BAA16127.1;transl_table=11,ECK2284:JW2287:b2290,ECK2284,JW2287,b2290,NA,NA,gene-yfbQ,cds-BAA16127.1,CDS,protein_coding,yfbQ,predicted aminotransferase
AP009048.1,DDBJ,CDS,2414308,2414907,.,+,0,ID=cds-BAE76684.1;Parent=gene-yfbR;Dbxref=NCBI_GP:BAE76684.1;Name=BAE76684.1;Note=ECK2285:JW2288:b2291;gbkey=CDS;gene=yfbR;product=deoxyribonucleoside 5'-monophosphatase;protein_id=BAE76684.1;transl_table=11,ECK2285:JW2288:b2291,ECK2285,JW2288,b2291,NA,NA,gene-yfbR,cds-BAE76684.1,CDS,protein_coding,yfbR,deoxyribonucleoside 5'-monophosphatase
AP009048.1,DDBJ,CDS,2414966,2416798,.,-,0,ID=cds-BAA16128.1;Parent=gene-yfbS;Dbxref=NCBI_GP:BAA16128.1;Name=BAA16128.1;Note=ECK2286:JW2289:b2292;gbkey=CDS;gene=yfbS;product=predicted transporter;protein_id=BAA16128.1;transl_table=11,ECK2286:JW2289:b2292,ECK2286,JW2289,b2292,NA,NA,gene-yfbS,cds-BAA16128.1,CDS,protein_coding,yfbS,predicted transporter
AP009048.1,DDBJ,CDS,2416885,2417535,.,-,0,ID=cds-BAA16129.2;Parent=gene-yfbT;Dbxref=NCBI_GP:BAA16129.2;Name=BAA16129.2;Note=ECK2287:JW5376:b2293;gbkey=CDS;gene=yfbT;product=predicted hydrolase or phosphatase;protein_id=BAA16129.2;transl_table=11,ECK2287:JW5376:b2293,ECK2287,JW5376,b2293,NA,NA,gene-yfbT,cds-BAA16129.2,CDS,protein_coding,yfbT,predicted hydrolase or phosphatase
AP009048.1,DDBJ,CDS,2417546,2418040,.,-,0,ID=cds-BAE76685.1;Parent=gene-yfbU;Dbxref=NCBI_GP:BAE76685.1;Name=BAE76685.1;Note=ECK2288:JW2291:b2294;gbkey=CDS;gene=yfbU;product=conserved hypothetical protein;protein_id=BAE76685.1;transl_table=11,ECK2288:JW2291:b2294,ECK2288,JW2291,b2294,NA,NA,gene-yfbU,cds-BAE76685.1,CDS,protein_coding,yfbU,conserved hypothetical protein
