# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Transcription Unit ID regulated by the TF (regulated Transcription Unit)
## (5) regulatedName. Transcription Unit regulated by the TF (regulated Transcription Unit)
## (6) function. Regulatory Function of the TF on the regulated Transcription Unit (+ activator, - repressor, +- dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00117	RcsAB	rcsB;rcsA	RDBECOLITUC03504	rcsA[rcsAp]	+	W 
RDBECOLITFC00118	YgiV	ygiV	RDBECOLITUC00522	mcbR[]	-	S 
RDBECOLITFC00119	CaiF	caiF	RDBECOLITUC03281	caiTABCDE[caiTp]	+	S 
RDBECOLITFC00119	CaiF	caiF	RDBECOLITUC03553	fixABCX[fixAp]	+	S 
RDBECOLITFC00120	CusR	cusR	RDBECOLITUC00703	hiuH-msrPQ[hiuHp]	+	C 
RDBECOLITFC00120	CusR	cusR	RDBECOLITUC01807	cusCFBA[cusCp]	+	C 
RDBECOLITFC00120	CusR	cusR	RDBECOLITUC01808	cusRS[cusRp]	+	C 
RDBECOLITFC00120	CusR	cusR	RDBECOLITUC03138	cyoABCDE[cyoAp]	+	W 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC02687	purT[purTp]	-	C 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03091	hflD-purB[hflDp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03092	purC[purCp]	-	C 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03093	purHD[purHp]	-	C 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03094	purL[purLp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03095	purMN[purMp]	-	C 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03096	purR[purRp]	-	C 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03097	pyrC[pyrCp]	-	C 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03098	pyrD[pyrDp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03119	purEK[purEp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03126	glnB[glnBp2]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03131	purA[purAp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03146	carAB[carAp1]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03205	gcvTHP[gcvTp]	-	W 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03227	glyA[glyAp]	-	C 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03232	codBA[codBp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03238	prs[prsp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03239	speAB[speAp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03240	guaBA[guaBp]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03491	glnB[glnBp1]	-	S 
RDBECOLITFC00121	PurR	purR	RDBECOLITUC03493	cvpA-purF-ubiX[cvpAp1]	-	C 
RDBECOLITFC00122	HigBA	higA;higB	RDBECOLITUC01055	higBA[higBp]	-	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLITUC01309	adiC[adiCp7]	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLITUC02291	gadAX[gadAp2]	+	C 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLITUC02773	yhiM[yhiMp]	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLITUC03020	aslB[aslBp]	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLITUC03133	slp-dctR[slpp]	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLITUC03485	cadBA[cadBp]	+	S 
RDBECOLITFC00123	GadRcs	rcsB;gadE	RDBECOLITUC03638	gadAX[gadAp]	+	C 
RDBECOLITFC00124	RcnR	rcnR	RDBECOLITUC00742	rcnR[rcnRp]	-	S 
RDBECOLITFC00124	RcnR	rcnR	RDBECOLITUC00743	rcnAB[rcnAp]	-	S 
RDBECOLITFC00125	MarR	marR	RDBECOLITUC03225	marRAB[marRp]	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC00210	fadM[fadMp1]	-	W 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC01054	fadH[fadHp]	-	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC01726	fadR[fadRp1]	+	W 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC01779	fabB[fabBp]	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC01959	fadD-sroD[fadDp]	-	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC02078	accA[accAp2]	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC02079	accBC[accBp2]	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC02080	fabI[fabIp]	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC02121	iclR[iclRp]	+	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC02367	fadIJ[fadIp]	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC02964	fadE[fadEp]	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC03117	fadL[fadLp]	-	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC03129	fabA[fabAp]	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC03250	fadBA[fadBp]	-	W 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC03266	accD[accDp]	+	S 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC03300	fabHDG[fabHp]	+	C 
RDBECOLITFC00126	FadR	fadR	RDBECOLITUC03452	uspA[uspAp1]	-	C 
RDBECOLITFC00127	FeaR	feaR	RDBECOLITUC02046	tynA[tynAp]	+	C 
RDBECOLITFC00127	FeaR	feaR	RDBECOLITUC02966	feaB[feaBp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC00263	ybdN[ybdNp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC00270	dpiBA[dpiBp1]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC00419	iraM[iraMp1]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC00462	puuAP[puuAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC00557	ydfZ[]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01156	yhjA[yhjAp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01220	ravA-viaA[ravAp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01545	gadXW[gadXp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01695	ydhYVWXUT[ydhYp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01708	pstS[pstSp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01709	pstSCA[pstSp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01736	citCDEFXG[citCp2]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01760	fnrS[fnrSp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01786	aer[aerp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01787	tar-tap-cheRBYZ[tarp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01793	dcuC[dcuCp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01825	gadX[gadXp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01856	emrKY[emrKp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01864	xdhABC[xdhAp1]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01865	cydAB[cydAp3]	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01866	cydAB[cydAp4]	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01896	glnD[glnDp]	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC01964	hemA-prfA-prmC[hemAp1]	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02011	fumAC[fumAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02016	sucAB[sucAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02095	hcp-hcr-poxB[hcpp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02161	norVW[norVp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02201	gltBDF[gltBp2]	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02233	pstSCA[pstSp2]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02234	pstS[pstSp2]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02235	pstSCAB-phoU[pstSp2]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02238	iraD[idlPp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02242	pdhR-+aceEF-+lpdA[pdhRp2]	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02245	frdABCD[frdAp2]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02268	ynfEFGH-dmsD[ynfEp2]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02276	aceEF[aceEp2]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02291	gadAX[gadAp2]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02327	nrdDG[nrdDp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02349	uxaCA[uxaCp2]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02355	gnd-gndA[gndp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02372	ynfEFGH-dmsD[ynfEp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02402	aspA-dcuA[aspAp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02429	aspC[aspCp]	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02468	ssuEADCB[ssuEp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02471	aceEF[aceEp1]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02483	rplT[rplTp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02510	hcp-hcr[hcpp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02634	scpA-argK-scpBC[]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02636	hypBCDE-fhlA[hypBp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02638	dcuSR[dcuSp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02644	bcsBZ[bcsBp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02647	gapC_1C_2[]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02683	pepT[pepTp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02684	pitA[pitAp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02841	nfeR[nfeRp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02844	ysgA[ysgAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02871	ychO[ychOp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02885	ydeJ[ydeJp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02916	yfgF[yfgFp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02978	ompX[ompXp2]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC02979	ompW[ompWp]	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03017	rplT-pheM[rplTp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03056	dmsABC[dmsAp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03059	fnr[fnrp]	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03060	frdABCD[frdAp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03067	glpABC[glpAp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03071	katG[katGp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03076	malPQ[malPp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03081	narGHJI[narGp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03082	narK[narKp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03083	nirBDC-cysG[nirBp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03095	purMN[purMp]	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03101	sodA[sodAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03112	ansB[ansBp2]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03137	cydAB[cydAp1]	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03138	cyoABCDE[cyoAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03139	sucABCD-sdhX[sucAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03140	fumA[fumAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03141	fumC[fumCp2]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03154	cadC[cadCp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03161	tdcABCDEFG[tdcAp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03187	fdhF[fdhFp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03191	narXL[narXp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03192	fdnGHI[fdnGp]	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03193	ndh[ndhp]	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03194	fumB[fumBp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03195	aspA[aspAp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03205	gcvTHP[gcvTp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03217	gltBDF[gltBp]	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03234	nrfABCDEFG[nrfAp]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03237	pstSCAB-phoU[pstSp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03244	zwf[zwfp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03246	soxS[soxSp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03251	glpTQ[glpTQp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03268	acrEF[acrEp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03281	caiTABCDE[caiTp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03288	cydDC[cydDp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03296	dppABCDF[dppAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03303	feoABC[feoAp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03304	fes-ybdZ-entF-fepE[fesp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03330	moaABCDE[moaAp1]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03332	moeAB[moeAp]	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03335	napFDAGHBC-ccmABCDEFGH[napFp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03338	nikABCDER[nikAp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03340	nuoABCEFGHIJKLMN[nuoAp2]	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03363	rplM-rpsI[rplMp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03372	rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ[rpsJp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03375	rpsP-rimM-trmD-rplS[rpsPp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03393	ubiCA[ubiCp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03400	focA-pflB[focAp1]	+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03402	focA-pflB[focAp3]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03408	ackA[ackAp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03445	hypBCDE[hypBp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03460	upp-uraA[uppp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03476	soxR[soxRp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03486	dcuB-fumB[dcuBp1]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03540	pdhR-+aceEF-+lpdA[pdhRp]	-+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03541	lpdA[lpdAp]	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03542	sdhCDAB-sucABCD-sdhX[sdhCp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03546	aldA[aldAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03552	caiF[caiFp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03553	fixABCX[fixAp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03577	arcA[arcAp1]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03579	arcA[arcAp3]	-	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03586	cydAB[cydAp2]	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03606	garPLRK-rnpB[garPp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03628	tpx[tpxp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03629	adhE[adhEp2]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03634	hlyE[hlyEp]	+	S 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03638	gadAX[gadAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03639	glnK-+amtB[glnKp]	-+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03648	nac[nacp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03652	hmp[hmpp]	-	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03656	hyfABCDEFGHIJR-focB[hyfAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03675	acnA[acnAp2]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03684	yeiL[yeiLp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03782	ycaC[]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03797	yecR[yecRp]	+	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03819	ytfE[ytfEp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03820	ygbA[ygbAp]	-	W 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03837	grcA[grcAp1]	-+	C 
RDBECOLITFC00128	FNR	fnr	RDBECOLITUC03855	gdhA[gdhAp]	+	W 
RDBECOLITFC00129	YefM	yefM	RDBECOLITUC00725	yefM-yoeB[yefMp]	-	C 
RDBECOLITFC00130	NadR	nadR	RDBECOLITUC00305	None[nadAp]	-	W 
RDBECOLITFC00130	NadR	nadR	RDBECOLITUC03229	nadB[nadBp]	-	C 
RDBECOLITFC00130	NadR	nadR	RDBECOLITUC03230	pncB[pncBp]	-	W 
RDBECOLITFC00131	YdfH	rspR	RDBECOLITUC00577	rspA-rspB[rspAp]	-	S 
RDBECOLITFC00132	AlpA	alpA	RDBECOLITUC00902	intA[]	+	W 
RDBECOLITFC00132	AlpA	alpA	RDBECOLITUC03090	phoBR[phoBp]	-	W 
RDBECOLITFC00133	CdaR	cdaR	RDBECOLITUC02163	garD[garDp]	+	W 
RDBECOLITFC00133	CdaR	cdaR	RDBECOLITUC02164	gudPXD[gudPp]	+	W 
RDBECOLITFC00133	CdaR	cdaR	RDBECOLITUC02167	cdaR[cdaRp]	+	W 
RDBECOLITFC00133	CdaR	cdaR	RDBECOLITUC03606	garPLRK-rnpB[garPp]	+	W 
RDBECOLITFC00134	IlvY	ilvY	RDBECOLITUC02256	ilvY[ilvYp2]	-	C 
RDBECOLITFC00134	IlvY	ilvY	RDBECOLITUC03070	ilvY[ilvYp1]	-	C 
RDBECOLITFC00134	IlvY	ilvY	RDBECOLITUC03127	ilvC[ilvCp]	+	C 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00125	yaeF[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00131	mltD[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00137	ldtF[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00201	yajD[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00246	ybcK[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00259	ybdK[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00310	ybhH[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00311	ybhI[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00316	ybhM[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00325	rhtA[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00348	ycaD[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00360	elfA[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00376	yccM[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00390	mdtG[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00420	ycgX[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00439	ycgV[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00461	ymjA[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00489	pinR[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00521	curA[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00561	pinQ[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00578	ynfA[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00587	ydgH[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00607	fumD[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00666	rsmF[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00690	sdiA[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00694	yedL[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00706	mtfA[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00724	yeeZ[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00727	ugd[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00746	yehE[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00756	yohO[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00766	yeiE[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00767	yeiH[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00799	yfbL[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00807	yfbV[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00830	torI[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00831	yfdE[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00832	yfdV[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00904	yfjI[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00931	pphB[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00938	queD[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00941	ygcS[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00949	ppnN[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00959	ygdR[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00964	kduI[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC00970	ygeG[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01003	ygfI[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01016	yghG[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01039	ygiN[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01052	ygjI[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01067	yhaI[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01070	tdcR[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01073	yraH[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01082	yhbX[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01085	ispB[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01091	yhcC[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01107	yhdV[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01120	yhfL[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01128	greB[]	-	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01136	yrhB[]	+	S 
RDBECOLITFC00135	Nac	nac	RDBECOLITUC01139	yhhQ[]	+	S 
