# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon Id containing the transcription unit
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenes. Name of the gene(s) contained in the transcription unit
## (6) pmName. Promoter Name
## (7) terminatorIds. Ids of the terminators associated to transcription unit
## (8) tuEvidence. Evidence that supports the existence of the transcription unit
## (9) addEvidence. Additive Evidence [CV(EvidenceCode1/EvidenceCodeN)|Confidence Level]
## (10) confidenceLevel. TU confidence level (Values: Confirmed, Strong, Weak)
## (11) pmids associated to object
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenes	6)pmName	7)terminatorIds	8)tuEvidence	9)addEvidence	10)confidenceLevel	11)pmids 
RDBECOLITUC02265	alkA	RDBECOLIOPC01272	alkA	alkA;	alkAp2		[COMP-AINF-SINGLE-DIRECTON:W]		W	3278898;6094528;10049384 
RDBECOLITUC02266	pykF	RDBECOLIOPC03586	pykF	pykF;	pykFp5		[IC:W]		W	21272324 
RDBECOLITUC02267	pcnB-folK	RDBECOLIOPC02987	pcnB-folK	folK;pcnB;	pcnBp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	1325970;2537812;7737510;8876178 
RDBECOLITUC02268	ynfEFGH-dmsD	RDBECOLIOPC02615	ynfEFGH-dmsD	dmsD;ynfH;ynfG;ynfF;ynfE;	ynfEp2		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	14522592 
RDBECOLITUC02269	eptB	RDBECOLIOPC02138	eptB	eptB;	eptBp2		[COMP-AINF:W]		W	23659637 
RDBECOLITUC02270	ada-alkB	RDBECOLIOPC03267	ada-alkB	alkB;ada;	adap2		[EXP-IMP-POLAR-MUTATION:S]		S	3536913;10049384 
RDBECOLITUC02271	mlrA	RDBECOLIOPC01450	mlrA	mlrA;	mlrAp2		[COMP-AINF:W]		W	 
RDBECOLITUC02272	glk	RDBECOLIOPC01942	glk	glk;	glkp3	RDBECOLITMC00288	[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W]		W	9023215 
RDBECOLITUC02273	cfa	RDBECOLIOPC03494	cfa	cfa;	cfap		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8022273;15716429;16420371;11244055;18331469 
RDBECOLITUC02274	gpmA	RDBECOLIOPC01927	gpmA	gpmA;	gpmAp4				None	 
RDBECOLITUC02275	sohB	RDBECOLIOPC03340	sohB	sohB;	sohBp				None	8647276 
RDBECOLITUC02276	aceEF	RDBECOLIOPC03350	pdhR-aceEF-lpdA	aceF;aceE;	aceEp2	RDBECOLITMC00306	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	3897791;33417680 
RDBECOLITUC02277	can	RDBECOLIOPC03566	can	can;	canp2		[EXP-IEP:W][COMP-AINF-SINGLE-DIRECTON:W]		W	16818608 
RDBECOLITUC02278	mglBAC	RDBECOLIOPC02769	mglBAC	mglC;mglA;mglB;	mglBp2		[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		S	1719366;6294056;31992590 
RDBECOLITUC02279	csgDEFG	RDBECOLIOPC02780	csgDEFG	csgG;csgF;csgE;csgD;	csgDp3		[EXP-IDA-BOUNDARIES-DEFINED:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	17468243;29497416;15743952;29196655;20466769;23708798;16816193;21559929 
RDBECOLITUC02280	patA	RDBECOLIOPC02919	patA	patA;	patAp2		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	12617754;21070640;24906570;23531166 
RDBECOLITUC02281	pqiABC	RDBECOLIOPC03315	pqiABC	pqiC;pqiB;pqiA;	pqiAp3		[EXP-IMP-POLAR-MUTATION:S]		S	27795327;8899708 
RDBECOLITUC02282	recAX	RDBECOLIOPC02333	recAX	recX;recA;	recAp		[EXP-IEP-COREGULATION:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	12427742;12547390 
RDBECOLITUC02283	pgi	RDBECOLIOPC03076	pgi	pgi;	pgip2		[COMP-AINF:W]		W	 
RDBECOLITUC02284	lapAB	RDBECOLIOPC02036	yciSM-pyrF-yciH	lapB;lapA;	lapAp		[EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W][COMP-AINF:W]		W	24722986 
RDBECOLITUC02285	yciSM-pyrF-yciH	RDBECOLIOPC02036	yciSM-pyrF-yciH	yciH;pyrF;lapB;lapA;	lapAp		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC02286	gapA	RDBECOLIOPC03265	gapA-yeaD	gapA;	gapAp		[COMP-AINF:W]		W	 
RDBECOLITUC02287	mnt-btuF-yadS	RDBECOLIOPC02794	mnt-btuF-yadS	mtn;btuF;yadS;	mtnp2		[COMP-AINF:W]		W	 
RDBECOLITUC02288	appCBA-yccB	RDBECOLIOPC03085	appCBA-yccB	appX;appC;appB;appA;	appCp2		[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		S	1658595;8071219 
RDBECOLITUC02289	oxyR	RDBECOLIOPC02616	oxyR	oxyR;	oxyRp2				None	1717343;12948384;29659799;12589799 
RDBECOLITUC02290	dnaN-recF	RDBECOLIOPC03584	dnaAN-recF	recF;dnaN;	dnaNp6		[EXP-IMP-POLAR-MUTATION:S]		S	9501104 
RDBECOLITUC02291	gadAX	RDBECOLIOPC02867	gadXW	gadX;gadA;	gadAp2	RDBECOLITMC00281	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11976288;12867478;17919280;12657059;21571995;15795232;22056927;19767843;17185552;23274360;20470880 
RDBECOLITUC02292	rrsH-ileV-alaV-rrlH-rrfH	RDBECOLIOPC03568	rrsH-ileV-alaV-rrlH-rrfH	rrfH;rrlH;alaV;ileV;rrsH;	rrsHp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	12504278;14526030;15568992;15686546;15590778;35552441;2434021;8531889;7517053 
RDBECOLITUC02293	eno	RDBECOLIOPC03252	pyrG-eno	eno;	enop8		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	16115199 
RDBECOLITUC02294	ftsQAZ	RDBECOLIOPC03591	mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	ftsQ;ftsA;ftsZ;	ftsQp		[EXP-IEP-COREGULATION:W]		W	1915297;20126629 
RDBECOLITUC02295	ybeD-lipB	RDBECOLIOPC02763	ybeD-lipB	lipB;ybeD;	ybeDp2		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC02296	epd-pgk-fbaA	RDBECOLIOPC03598	epd-pgk-fbaA	fbaA;pgk;epd;	epdp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	16102000 
RDBECOLITUC02297	epd-pgk	RDBECOLIOPC03598	epd-pgk-fbaA	pgk;epd;	epdp2	RDBECOLITMC00298	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	C	16102000;9851989;2546007 
RDBECOLITUC02298	rrsB-gltT-rrlB-rrfB	RDBECOLIOPC03535	rrsB-gltT-rrlB-rrfB	rrfB;rrlB;gltT;rrsB;	rrsBp	RDBECOLITMC00087,RDBECOLITMC00086	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	12504278;14526030;15568992;15686546;24411237;15590778;35552441;32840734;2434021;8531889;7517053;30720429 
RDBECOLITUC02299	asr	RDBECOLIOPC01959	asr	asr;	asrp2	RDBECOLITMC00269	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10094685;29468195;23274360;22830299;32385082 
RDBECOLITUC02300	rrsE-gltV-rrlE-rrfE	RDBECOLIOPC03158	rrsE-gltV-rrlE-rrfE	rrfE;rrlE;gltV;rrsE;	rrsEp3	RDBECOLITMC00227	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	12504278;14526030;15568992;15686546;15590778;35552441;2434021;8531889;7517053 
RDBECOLITUC02301	rpoE-rseABC	RDBECOLIOPC03603	rseD-rpoE-rseABC	rseC;rseB;rseA;rpoE;	rpoEp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W][EXP-IEP-COREGULATION:W]		W	9159522;19763168 
RDBECOLITUC02302	hdeD	RDBECOLIOPC03341	hdeD	hdeD;	hdeDp2				None	14702398;8455549;20470880;21571995;12730179 
RDBECOLITUC02303	ihfB	RDBECOLIOPC03575	rpsA-ihfB	ihfB;	ihfBp2	RDBECOLITMC00213	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	7715442;8973312 
RDBECOLITUC02304	cpxRA	RDBECOLIOPC03312	cpxRA	cpxA;cpxR;	cpxRp2		[IC:W]		W	19763168;10542180 
RDBECOLITUC02305	rseD-rpoE-rseABC	RDBECOLIOPC03603	rseD-rpoE-rseABC	rseD;rseC;rseB;rseA;rpoE;	rseDp1		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]		W	9159522;29196655;27629414 
RDBECOLITUC02306	osmE	RDBECOLIOPC03192	osmE	osmE;	osmEp2	RDBECOLITMC00348	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	7565114 
RDBECOLITUC02307	bolA	RDBECOLIOPC01898	bolA	bolA;	bolAp	RDBECOLITMC00008	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	2684651;1906064;21219458 
RDBECOLITUC02308	lon	RDBECOLIOPC03153	clpX-lon	lon;	lonp2		[EXP-IEP:W][COMP-AINF:W]		W	16818608;35456749 
RDBECOLITUC02309	C0293	RDBECOLIOPC00123	C0293	C0293;	C0293p		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	32061118 
RDBECOLITUC02310	hemF	RDBECOLIOPC01820	amiA-hemF	hemF;	hemFp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8300522 
RDBECOLITUC02311	hemF	RDBECOLIOPC01820	amiA-hemF	hemF;	hemFp3		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8300522 
RDBECOLITUC02312	tnaAB	RDBECOLIOPC02356	tnaCAB	tnaB;tnaA;			[EXP-IEP-COREGULATION:W]		W	30389436 
RDBECOLITUC02313	galETKM	RDBECOLIOPC02889	galETKM	galM;galK;galT;galE;	galEp3	RDBECOLITMC00241,RDBECOLITMC00243	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11298753;7023696;17630975 
RDBECOLITUC02314	dcuB-fumB	RDBECOLIOPC02725	dcuB-fumB	fumB;dcuB;	dcuBp2	RDBECOLITMC00349	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	14996819;9852003;22101843;19661178 
RDBECOLITUC02315	znuCB	RDBECOLIOPC01943	znuCB	znuB;znuC;	znuCp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9680209;16159766;32385082 
RDBECOLITUC02316	zntA	RDBECOLIOPC00950	zntA	zntA;	zntAp				None	16159766 
RDBECOLITUC02317	nfsB	RDBECOLIOPC00072	nfsB	nfsB;	nfsBp		[COMP-AINF:W]		W	 
RDBECOLITUC02318	znuA	RDBECOLIOPC01591	znuA	znuA;	znuAp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9680209;32385082 
RDBECOLITUC02319	idnK	RDBECOLIOPC00659	idnK	idnK;	idnKp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	14973046 
RDBECOLITUC02320	idnDOTR	RDBECOLIOPC02758	idnDOTR	idnR;idnT;idnO;idnD;	idnDp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	14973046 
RDBECOLITUC02321	lacZYA	RDBECOLIOPC03373	lacZYA	lacA;lacY;lacZ;	lacZp3	RDBECOLITMC00257,RDBECOLITMC00256	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		S	1702782;1710346;1649816;14725772;15385551;6259624;8735277;1650341;15950160;8984648;12881519;3315229;31719176;9737918;2166165 
RDBECOLITUC02322	lacZYA	RDBECOLIOPC03373	lacZYA	lacA;lacY;lacZ;	lacZp2	RDBECOLITMC00257,RDBECOLITMC00256	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		S	1702782;1710346;1649816;14725772;15385551;6259624;8735277;1650341;15950160;8984648;12881519;3315229;31719176;9737918;2166165 
RDBECOLITUC02323	lacZYA	RDBECOLIOPC03373	lacZYA	lacA;lacY;lacZ;	lacZp4	RDBECOLITMC00257,RDBECOLITMC00256	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]		S	1702782;1710346;1649816;14725772;15385551;6259624;8735277;1650341;15950160;8984648;12881519;3315229;31719176;9737918;2166165 
RDBECOLITUC02324	ompA	RDBECOLIOPC00898	ompA	ompA;	ompAp2		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	6253901;7001445;17426813;12754220 
RDBECOLITUC02325	csrB	RDBECOLIOPC00110	csrB	csrB;	csrBp	RDBECOLITMC00264	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9211896;27551019;17064377;32385082;29468195 
RDBECOLITUC02326	crr	RDBECOLIOPC03268	ptsHI-crr	crr;	crrpI	RDBECOLITMC00265	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2457575;12754220 
RDBECOLITUC02327	nrdDG	RDBECOLIOPC00604	nrdDG	nrdG;nrdD;	nrdDp		[EXP-IEP-COREGULATION:W]		W	8954104;23873909;32385082;18683632 
RDBECOLITUC02328	crr	RDBECOLIOPC03268	ptsHI-crr	crr;	crrp2	RDBECOLITMC00265	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2457575;12754220 
RDBECOLITUC02329	bglGFB	RDBECOLIOPC02966	bglGFB	bglB;bglF;bglG;	bglGp1	RDBECOLITMC00277,RDBECOLITMC00276	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		S	10792463;12081976;1452042;3034860;5335892;5335893;3025456;12177351;35163427;9473058;38666260;36420159;2673534;1698125;11426055;1382312;31540875;2195546;2846278;1311089;9422614;2200123;10369677;3301003;10200263;10760165;8725214;18245262;15769463;12771379;7984093;6270569 
RDBECOLITUC02330	csrC	RDBECOLIOPC00330	csrC	csrC;	csrCp	RDBECOLITMC00267	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11448770;12694612;27551019;17064377 
RDBECOLITUC02331	gabDTP	RDBECOLIOPC03188	csiD-ygaF-gabDTP	gabP;gabT;gabD;	gabDp2		[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		S	14731280;12446648;30498244 
RDBECOLITUC02332	gntRKU	RDBECOLIOPC02837	gntRKU	gntU;gntK;gntR;		RDBECOLITMC00268	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9135111 
RDBECOLITUC02333	gadEF	RDBECOLIOPC03599	gadEF-mdtEF	gadF;gadE;	gadEp1				None	33072717;23274360;21571995;31063124 
RDBECOLITUC02334	hdeD	RDBECOLIOPC03341	hdeD	hdeD;	hdeDp				None	14702398;8455549;20470880;21571995;12730179 
RDBECOLITUC02335	gapA-yeaD	RDBECOLIOPC03265	gapA-yeaD	yeaD;gapA;	gapAp2		[EXP-IEP-COREGULATION:W]		W	16818608 
RDBECOLITUC02336	gapA	RDBECOLIOPC03265	gapA-yeaD	gapA;	gapAp1		[COMP-AINF:W]		W	 
RDBECOLITUC02337	gapA	RDBECOLIOPC03265	gapA-yeaD	gapA;	gapAp3		[COMP-AINF:W]		W	 
RDBECOLITUC02338	gapA	RDBECOLIOPC03265	gapA-yeaD	gapA;	gapAp4		[COMP-AINF:W]		W	 
RDBECOLITUC02339	idnR	RDBECOLIOPC02758	idnDOTR	idnR;	idnRp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	12618441;14973046 
RDBECOLITUC02340	gntT	RDBECOLIOPC01399	gntT	gntT;	gntTp3		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9045817 
RDBECOLITUC02341	gntT	RDBECOLIOPC01399	gntT	gntT;	gntTp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9045817 
RDBECOLITUC02342	asnB	RDBECOLIOPC01508	asnB	asnB;	asnBp		[COMP-AINF:W]		W	 
RDBECOLITUC02343	lon	RDBECOLIOPC03153	clpX-lon	lon;	lonp		[EXP-IEP:W][COMP-AINF:W]		W	16818608;35456749 
RDBECOLITUC02344	gntP	RDBECOLIOPC02318	gntP	gntP;	gntPp	RDBECOLITMC00271	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8550444 
RDBECOLITUC02345	gntXY	RDBECOLIOPC02943	gntXY	nfuA;yhgH;	gntXp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9871335 
RDBECOLITUC02346	yggN	RDBECOLIOPC03361	yggN	yggN;	yggNp2b				None	 
RDBECOLITUC02347	ibpB	RDBECOLIOPC01937	ibpAB	ibpB;	ibpBp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11374870;32385082 
RDBECOLITUC02348	groSL	RDBECOLIOPC01974	groSL	groL;groS;	groSp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	13129951;2563997;6155374;8674965;16952953;32385082 
RDBECOLITUC02349	uxaCA	RDBECOLIOPC00107	uxaCA	uxaA;uxaC;	uxaCp2		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W]		W	6282811;6309752;783117 
RDBECOLITUC02350	uxuR	RDBECOLIOPC01556	uxuR	uxuR;	uxuRp		[EXP-IEP:W][EXP-IMP:W]		W	6450743 
RDBECOLITUC02351	metA	RDBECOLIOPC02326	metA	metA;	metAp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	7868613 
RDBECOLITUC02352	yjaB	RDBECOLIOPC02242	yjaB	yjaB;			[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9311119 
RDBECOLITUC02353	uidABC	RDBECOLIOPC01225	uidABC	uidC;uidB;uidA;	uidAp				None	6276362;9278503 
RDBECOLITUC02354	uidR	RDBECOLIOPC00358	uidR	uidR;	uidRp		[EXP-IEP:W][EXP-IMP:W]		W	6276362 
RDBECOLITUC02355	gnd-gndA	RDBECOLIOPC01851	gnd-gndA	gndA;gnd;	gndp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	6329905;30810277;23274360;21272324;31964733 
RDBECOLITUC02356	fusA-tufA	RDBECOLIOPC02625	rpsLG-fusA-tufA	tufA;fusA;	fusAp		[IC:W]		W	12754220 
RDBECOLITUC02357	ulaABCDEF	RDBECOLIOPC00087	ulaABCDEF	ulaF;ulaE;ulaD;ulaC;ulaB;ulaA;	ulaAp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]		W	11741871;12374842 
RDBECOLITUC02358	ulaG	RDBECOLIOPC01490	ulaG	ulaG;	ulaGp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	12374842;14996803 
RDBECOLITUC02359	pdxB-usg-truA-dedA	RDBECOLIOPC02299	pdxB-usg-truA-dedA	dedA;truA;usg;pdxB;	pdxBp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11844765;2681152;3029016;3029017 
RDBECOLITUC02360	usg-truA-dedA	RDBECOLIOPC02299	pdxB-usg-truA-dedA	dedA;truA;usg;	usgp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		S	3029016 
RDBECOLITUC02361	flk	RDBECOLIOPC01171	flk	flk;	flKp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	2681152 
RDBECOLITUC02362	rsmA-apaGH	RDBECOLIOPC03579	surA-pdxA-rsmA-apaGH	apaH;apaG;rsmA;	rsmAp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	2670894 
RDBECOLITUC02363	pdxA-rsmA-apaGH	RDBECOLIOPC03579	surA-pdxA-rsmA-apaGH	apaH;apaG;rsmA;pdxA;	pdxAp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	11844765 
RDBECOLITUC02364	apaGH	RDBECOLIOPC03579	surA-pdxA-rsmA-apaGH	apaH;apaG;	apaGp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	3031429 
RDBECOLITUC02365	pdxA-rsmA	RDBECOLIOPC03579	surA-pdxA-rsmA-apaGH	rsmA;pdxA;	pdxAp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11844765 
RDBECOLITUC02366	ccmABCDEFGH	RDBECOLIOPC01540	napFDAGHBC-ccmABCDEFGH	ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;	ccmAp				None	 
RDBECOLITUC02367	fadIJ	RDBECOLIOPC00622	fadIJ	fadJ;fadI;	fadIp				None	12535077 
RDBECOLITUC02368	ydiQRST-fadK	RDBECOLIOPC02222	ydiQRST-fadK	fadK;ydiT;ydiS;ydiR;ydiQ;					None	12535077 
RDBECOLITUC02369	osmF-yehYXW	RDBECOLIOPC01212	osmF-yehYXW	yehW;yehX;yehY;osmF;	osmFp1		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	15251200 
RDBECOLITUC02370	malZ	RDBECOLIOPC00347	malZ	malZ;	malZp	RDBECOLITMC00278,RDBECOLITMC00279	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	1918057 
RDBECOLITUC02371	aes	RDBECOLIOPC01836	aes	aes;	aesp	RDBECOLITMC00273	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9401025 
RDBECOLITUC02372	ynfEFGH-dmsD	RDBECOLIOPC02615	ynfEFGH-dmsD	dmsD;ynfH;ynfG;ynfF;ynfE;	ynfEp		[IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	14522592 
RDBECOLITUC02373	argG	RDBECOLIOPC00077	argG	argG;	argGp		[COMP-AINF-SINGLE-DIRECTON:W]		W	32211022;28644990 
RDBECOLITUC02374	yicR-rpmBG-mutM	RDBECOLIOPC02281	yicR-rpmBG-mutM	mutM;rpmG;rpmB;yicR;	yicRp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10400579;12754220 
RDBECOLITUC02375	mutM	RDBECOLIOPC02281	yicR-rpmBG-mutM	mutM;	mutMp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10400579 
RDBECOLITUC02376	rpmBG-mutM	RDBECOLIOPC02281	yicR-rpmBG-mutM	mutM;rpmG;rpmB;	rpmBp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10400579;12754220 
RDBECOLITUC02377	mutY-yggX-mltC-nupG	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	nupG;mltC;yggX;mutY;	mutYp1		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10400579 
RDBECOLITUC02378	mutY-yggX-mltC-nupG	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	nupG;mltC;yggX;mutY;	mutYp2		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10400579 
RDBECOLITUC02379	yggX-mltC-nupG	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	nupG;mltC;yggX;	yggXp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10400579 
RDBECOLITUC02380	mutY-yggX	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	yggX;mutY;	mutYp1		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10400579 
RDBECOLITUC02381	mutY-yggX-mltC	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	mltC;yggX;mutY;	mutYp1		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10400579 
RDBECOLITUC02382	yggX	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	yggX;	yggXp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10400579 
RDBECOLITUC02383	yggX-mltC	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	mltC;yggX;	yggXp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10400579 
RDBECOLITUC02384	yicR-rpmBG	RDBECOLIOPC02281	yicR-rpmBG-mutM	rpmG;rpmB;yicR;	yicRp	RDBECOLITMC00362	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10400579;12754220 
RDBECOLITUC02385	arcB	RDBECOLIOPC01201	arcB	arcB;	arcBp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	12581159;31964733;15988767 
RDBECOLITUC02386	mcrBC	RDBECOLIOPC00336	mcrBC	mcrC;mcrB;			[EXP-IMP-POLAR-MUTATION:S]		S	1316864 
RDBECOLITUC02387	gadEF-mdtEF	RDBECOLIOPC03599	gadEF-mdtEF	gadF;mdtF;mdtE;gadE;	gadEp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	16885453;23874328;17660422;15686558;22056927;18297445;17426813;33072717;23274360 
RDBECOLITUC02388	pspG	RDBECOLIOPC00843	pspG	pspH;pspG;	pspGp		[COMP-AINF-SINGLE-DIRECTON:W]		W	15485810;28644990 
RDBECOLITUC02389	gadY	RDBECOLIOPC00064	gadY	gadY;	gadYp	RDBECOLITMC00274	[COMP-AINF-SINGLE-DIRECTON:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	[AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S]	S	15466020;18808381;31540875;21571995 
RDBECOLITUC02390	mutY-yggX	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	yggX;mutY;	mutYp2		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10400579 
RDBECOLITUC02391	mutY-yggX-mltC	RDBECOLIOPC01881	mutY-yggX-mltC-nupG	mltC;yggX;mutY;	mutYp2		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	10400579 
RDBECOLITUC02392	menBCE	RDBECOLIOPC03227	menFD-yfbB-menBCE	menE;menC;menB;					None	1629162 
